zeit_iso;zeit_unix;bmp_time;"bmp_pressure [hPa]"
"2026-07-31 11:59:05";1785491945.255;7.8718426044171;991.3110539363
"2026-07-31 11:59:05";1785491945.402;8.8853260387074;991.3119839755
"2026-07-31 11:59:05";1785491945.549;9.8566309611003;991.3147277832
"2026-07-31 11:59:05";1785491945.696;10.870165506999;991.31517537435
"2026-07-31 11:59:05";1785491945.843;11.88370513916;991.3138478597
"2026-07-31 11:59:05";1785491945.99;12.897112528483;991.31051635742
"2026-07-31 11:59:06";1785491946.136;13.910530090332;991.31193033854
"2026-07-31 11:59:06";1785491946.283;14.923901875814;991.31134541829
"2026-07-31 11:59:06";1785491946.43;15.937362670898;991.31719462077
"2026-07-31 11:59:06";1785491946.577;16.95081837972;991.31686401367
"2026-07-31 11:59:06";1785491946.724;17.922005393288;991.3115234375
"2026-07-31 11:59:06";1785491946.871;18.935373159555;991.30899752103
"2026-07-31 11:59:07";1785491947.018;19.990964253743;991.30895996094
"2026-07-31 11:59:07";1785491947.165;20.962141557173;991.30834960938
"2026-07-31 11:59:07";1785491947.312;21.933369954427;991.30953979492
"2026-07-31 11:59:07";1785491947.459;22.989170954778;991.31826077975
"2026-07-31 11:59:07";1785491947.606;24.0026883212;991.32597212358
"2026-07-31 11:59:07";1785491947.753;24.974052429199;991.32494099935
"2026-07-31 11:59:07";1785491947.9;25.987584431966;991.32532246908
"2026-07-31 11:59:08";1785491948.046;27.043285663311;991.33182936448
"2026-07-31 11:59:08";1785491948.193;28.09895324707;991.32986450195
"2026-07-31 11:59:08";1785491948.34;29.112566630046;991.3389638265
"2026-07-31 11:59:08";1785491948.487;30.12622833252;991.33941141764
"2026-07-31 11:59:08";1785491948.634;31.139862060547;991.34248352051
"2026-07-31 11:59:08";1785491948.781;32.15340423584;991.33262125651
"2026-07-31 11:59:08";1785491948.928;33.166974385579;991.32861836751
"2026-07-31 11:59:09";1785491949.075;34.180442810059;991.32828776042
"2026-07-31 11:59:09";1785491949.222;35.193918863932;991.32413228353
"2026-07-31 11:59:09";1785491949.346;0.81998952229818;991.32063293457
"2026-07-31 11:59:09";1785491949.47;1.8334986368815;991.30990600586
"2026-07-31 11:59:09";1785491949.594;2.8469772338867;991.30537414551
"2026-07-31 11:59:09";1785491949.718;3.8604431152344;991.30891418457
"2026-07-31 11:59:09";1785491949.842;4.8738733927409;991.3072865804
"2026-07-31 11:59:09";1785491949.966;5.8450261896307;991.31112948331
"2026-07-31 11:59:10";1785491950.09;6.8161977132161;991.31069946289
"2026-07-31 11:59:10";1785491950.214;7.8718426044171;991.3110539363
"2026-07-31 11:59:10";1785491950.337;8.8853260387074;991.3119839755
"2026-07-31 11:59:10";1785491950.461;9.8566309611003;991.3147277832
"2026-07-31 11:59:10";1785491950.585;10.870165506999;991.31517537435
"2026-07-31 11:59:10";1785491950.709;11.88370513916;991.3138478597
"2026-07-31 11:59:10";1785491950.833;12.897112528483;991.31051635742
"2026-07-31 11:59:10";1785491950.957;13.910530090332;991.31193033854
"2026-07-31 11:59:11";1785491951.081;14.923901875814;991.31134541829
"2026-07-31 11:59:11";1785491951.205;15.937362670898;991.31719462077
"2026-07-31 11:59:11";1785491951.329;16.95081837972;991.31686401367
"2026-07-31 11:59:11";1785491951.453;17.922005393288;991.3115234375
"2026-07-31 11:59:11";1785491951.577;18.935373159555;991.30899752103
"2026-07-31 11:59:11";1785491951.701;19.990964253743;991.30895996094
"2026-07-31 11:59:11";1785491951.825;20.962141557173;991.30834960938
"2026-07-31 11:59:11";1785491951.949;21.933369954427;991.30953979492
"2026-07-31 11:59:12";1785491952.073;22.989170954778;991.31826077975
"2026-07-31 11:59:12";1785491952.197;24.0026883212;991.32597212358
"2026-07-31 11:59:12";1785491952.321;24.974052429199;991.32494099935
"2026-07-31 11:59:12";1785491952.445;25.987584431966;991.32532246908
"2026-07-31 11:59:12";1785491952.569;27.043285663311;991.33182936448
"2026-07-31 11:59:12";1785491952.693;28.09895324707;991.32986450195
"2026-07-31 11:59:12";1785491952.817;29.112566630046;991.3389638265
"2026-07-31 11:59:12";1785491952.941;30.12622833252;991.33941141764
"2026-07-31 11:59:13";1785491953.065;31.139862060547;991.34248352051
"2026-07-31 11:59:13";1785491953.189;32.15340423584;991.33262125651
"2026-07-31 11:59:13";1785491953.313;33.166974385579;991.32861836751
"2026-07-31 11:59:13";1785491953.436;34.180442810059;991.32828776042
"2026-07-31 11:59:13";1785491953.56;35.193918863932;991.32413228353
"2026-07-31 11:59:13";1785491953.684;36.165277654474;991.32336425781
"2026-07-31 11:59:13";1785491953.808;37.136708577474;991.31936136882
"2026-07-31 11:59:13";1785491953.932;38.192591740535;991.32138765775
"2026-07-31 11:59:14";1785491954.056;39.206110174006;991.31873668324
"2026-07-31 11:59:14";1785491954.18;40.177472432454;991.32173156738
"2026-07-31 11:59:14";1785491954.295;0.81998952229818;991.32063293457
"2026-07-31 11:59:14";1785491954.41;1.8334986368815;991.30990600586
"2026-07-31 11:59:14";1785491954.524;2.8469772338867;991.30537414551
"2026-07-31 11:59:14";1785491954.639;3.8604431152344;991.30891418457
"2026-07-31 11:59:14";1785491954.754;4.8738733927409;991.3072865804
"2026-07-31 11:59:14";1785491954.868;5.8450261896307;991.31112948331
"2026-07-31 11:59:14";1785491954.983;6.8161977132161;991.31069946289
"2026-07-31 11:59:15";1785491955.098;7.8718426044171;991.3110539363
"2026-07-31 11:59:15";1785491955.212;8.8853260387074;991.3119839755
"2026-07-31 11:59:15";1785491955.327;9.8566309611003;991.3147277832
"2026-07-31 11:59:15";1785491955.442;10.870165506999;991.31517537435
"2026-07-31 11:59:15";1785491955.556;11.88370513916;991.3138478597
"2026-07-31 11:59:15";1785491955.671;12.897112528483;991.31051635742
"2026-07-31 11:59:15";1785491955.786;13.910530090332;991.31193033854
"2026-07-31 11:59:15";1785491955.9;14.923901875814;991.31134541829
"2026-07-31 11:59:16";1785491956.015;15.937362670898;991.31719462077
"2026-07-31 11:59:16";1785491956.13;16.95081837972;991.31686401367
"2026-07-31 11:59:16";1785491956.244;17.922005393288;991.3115234375
"2026-07-31 11:59:16";1785491956.359;18.935373159555;991.30899752103
"2026-07-31 11:59:16";1785491956.474;19.990964253743;991.30895996094
"2026-07-31 11:59:16";1785491956.588;20.962141557173;991.30834960938
"2026-07-31 11:59:16";1785491956.703;21.933369954427;991.30953979492
"2026-07-31 11:59:16";1785491956.818;22.989170954778;991.31826077975
"2026-07-31 11:59:16";1785491956.932;24.0026883212;991.32597212358
"2026-07-31 11:59:17";1785491957.047;24.974052429199;991.32494099935
"2026-07-31 11:59:17";1785491957.162;25.987584431966;991.32532246908
"2026-07-31 11:59:17";1785491957.276;27.043285663311;991.33182936448
"2026-07-31 11:59:17";1785491957.391;28.09895324707;991.32986450195
"2026-07-31 11:59:17";1785491957.506;29.112566630046;991.3389638265
"2026-07-31 11:59:17";1785491957.62;30.12622833252;991.33941141764
"2026-07-31 11:59:17";1785491957.735;31.139862060547;991.34248352051
"2026-07-31 11:59:17";1785491957.85;32.15340423584;991.33262125651
"2026-07-31 11:59:17";1785491957.964;33.166974385579;991.32861836751
"2026-07-31 11:59:18";1785491958.079;34.180442810059;991.32828776042
"2026-07-31 11:59:18";1785491958.194;35.193918863932;991.32413228353
"2026-07-31 11:59:18";1785491958.309;36.165277654474;991.32336425781
"2026-07-31 11:59:18";1785491958.423;37.136708577474;991.31936136882
"2026-07-31 11:59:18";1785491958.538;38.192591740535;991.32138765775
"2026-07-31 11:59:18";1785491958.653;39.206110174006;991.31873668324
"2026-07-31 11:59:18";1785491958.767;40.177472432454;991.32173156738
"2026-07-31 11:59:18";1785491958.882;41.191167195638;991.32722473145
"2026-07-31 11:59:18";1785491958.997;42.204828898112;991.3246307373
"2026-07-31 11:59:19";1785491959.111;43.21849822998;991.33557637533
"2026-07-31 11:59:19";1785491959.226;44.232187906901;991.33542378743
"2026-07-31 11:59:19";1785491959.341;45.245867411296;991.34359232585
"2026-07-31 11:59:19";1785491959.439;0.81998952229818;991.32063293457
"2026-07-31 11:59:19";1785491959.537;1.8334986368815;991.30990600586
"2026-07-31 11:59:19";1785491959.635;2.8469772338867;991.30537414551
"2026-07-31 11:59:19";1785491959.734;3.8604431152344;991.30891418457
"2026-07-31 11:59:19";1785491959.832;4.8738733927409;991.3072865804
"2026-07-31 11:59:19";1785491959.93;5.8450261896307;991.31112948331
